Date,Code,Description,Unit Sales,Sales Value
29.05.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,68,"$1,649.00 "
29.05.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,649.00 "
29.05.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,62,"$1,649.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,71,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,66,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,76,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,68,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,898.00 "
05.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,62,"$1,898.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,71,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,66,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,76,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,68,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,696.00 "
12.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,62,"$1,696.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,71,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,66,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,76,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,68,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,514.00 "
19.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,62,"$1,514.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,71,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,66,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,76,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,68,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,61,"$1,544.00 "
26.06.2023,KOTRANLGT,Kodak Light T-Shirt Iron-on Transfers 5 Pack,62,"$1,544.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,534.00 "
15.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,534.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,381.00 "
22.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,381.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,694.00 "
29.05.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,694.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,232.00 "
05.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,232.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,584.00 "
12.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,584.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,078.00 "
19.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,078.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",70,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",63,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",77,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",56,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",72,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",49,"$1,775.00 "
26.06.2023,TE6657142,"Kodak 4 x 6"" Premium Glossy Photo Paper 240gsm 100 Pack",81,"$1,775.00 "
